SaleID,SaleDate,BranchCode,ItemCode,Quantity,UnitSalePrice,UnitCost,Revenue,COGS,GrossProfit,GrossMarginPct
S00313,2026-07-19,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S00314,2026-06-03,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00315,2026-01-16,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S00316,2026-03-27,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S00317,2026-01-07,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00318,2026-08-30,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S00319,2026-08-10,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S00320,2026-08-22,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S00321,2026-04-18,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S00322,2026-06-20,LLM,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S00323,2026-01-15,TGI,PAD001,1,5000,2500,5000,2500,2500,50.0
S00324,2026-05-21,TGI,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S00325,2026-04-18,LLM,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S00326,2026-02-03,LLM,SOFT001,5,55600,30000,278000,150000,128000,46.043165467625904
S00327,2026-01-18,TGI,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S00328,2026-02-15,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S00329,2026-03-03,TGI,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S00330,2026-05-01,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S00331,2026-05-13,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S00332,2026-05-22,LLM,SW001,2,80000,55000,160000,110000,50000,31.25
S00333,2026-07-09,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S00334,2026-08-26,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00335,2026-03-29,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S00336,2026-02-06,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S00337,2026-03-03,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S00338,2026-01-04,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S00339,2026-03-04,LLM,ROUT002,2,105000,75000,210000,150000,60000,28.57142857142857
S00340,2026-04-17,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S00341,2026-01-03,TGI,ROUT001,1,65000,45000,65000,45000,20000,30.76923076923077
S00342,2026-01-09,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S00343,2026-03-02,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S00344,2026-03-03,TGI,SOFT003,3,125000,90000,375000,270000,105000,28.000000000000004
S00345,2026-08-18,TGI,SSD002,1,105000,80000,105000,80000,25000,23.809523809523807
S00346,2026-03-14,TGI,SW001,3,80000,55000,240000,165000,75000,31.25
S00347,2026-04-15,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S00348,2026-05-17,LLM,SW001,2,80000,55000,160000,110000,50000,31.25
S00349,2026-01-09,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00350,2026-05-19,LLM,HEAD001,3,16000,9000,48000,27000,21000,43.75
S00351,2026-05-13,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S00352,2026-03-01,LLM,SOFT003,5,125000,90000,625000,450000,175000,28.000000000000004
S00353,2026-03-22,LLM,SOFT002,5,110000,85000,550000,425000,125000,22.727272727272727
S00354,2026-04-25,TGI,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S00355,2026-02-09,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S00356,2026-03-21,TGI,SW001,3,80000,55000,240000,165000,75000,31.25
S00357,2026-02-17,TGI,LAN001,1,9000,5000,9000,5000,4000,44.44444444444444
S00358,2026-06-30,TGI,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S00359,2026-07-07,LLM,SOFT002,2,110000,85000,220000,170000,50000,22.727272727272727
S00360,2026-08-31,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S00361,2026-06-30,TGI,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S00362,2026-01-02,TGI,PAD001,2,5000,2500,10000,5000,5000,50.0
S00363,2026-08-12,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S00364,2026-01-17,LLM,HEAD001,5,16000,9000,80000,45000,35000,43.75
S00365,2026-06-12,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S00366,2026-08-21,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S00367,2026-03-20,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S00368,2026-05-28,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S00369,2026-07-11,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00370,2026-04-28,LLM,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S00371,2026-07-29,TGI,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S00372,2026-01-29,LLM,RAM002,1,125000,95000,125000,95000,30000,24.0
S00373,2026-07-23,LLM,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S00374,2026-07-22,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S00375,2026-01-29,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00376,2026-02-08,TGI,ROUT002,3,105000,75000,315000,225000,90000,28.57142857142857
S00377,2026-04-26,TGI,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S00378,2026-07-22,LLM,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S00379,2026-08-24,LLM,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S00380,2026-07-27,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S00381,2026-05-27,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S00382,2026-01-01,LLM,SSD001,2,75000,55000,150000,110000,40000,26.666666666666668
S00383,2026-07-08,LLM,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S00384,2026-01-18,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S00385,2026-06-23,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S00386,2026-06-23,TGI,MOUSE001,5,8500,5000,42500,25000,17500,41.17647058823529
S00387,2026-07-11,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S00388,2026-05-02,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S00389,2026-08-10,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S00390,2026-03-25,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S00391,2026-07-07,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S00392,2026-05-10,TGI,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S00393,2026-07-28,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00394,2026-04-20,TGI,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S00395,2026-02-14,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S00396,2026-06-18,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S00397,2026-05-25,LLM,HUB001,4,12500,7000,50000,28000,22000,44.0
S00398,2026-05-28,LLM,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S00399,2026-04-07,TGI,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S00400,2026-06-07,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00401,2026-06-15,TGI,FAN001,2,30000,18000,60000,36000,24000,40.0
S00402,2026-05-23,LLM,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S00403,2026-04-14,TGI,FAN001,2,30000,18000,60000,36000,24000,40.0
S00404,2026-01-09,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S00405,2026-04-24,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S00406,2026-04-02,TGI,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S00407,2026-05-07,LLM,SOFT003,4,125000,90000,500000,360000,140000,28.000000000000004
S00408,2026-05-14,TGI,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S00409,2026-05-07,TGI,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S00410,2026-07-29,LLM,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S00411,2026-01-25,TGI,KB002,4,19000,12000,76000,48000,28000,36.84210526315789
S00412,2026-06-22,LLM,HDD001,3,110000,85000,330000,255000,75000,22.727272727272727
S00413,2026-02-01,TGI,HUB001,2,12500,7000,25000,14000,11000,44.0
S00414,2026-07-30,LLM,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S00415,2026-04-15,TGI,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S00416,2026-02-04,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S00417,2026-05-15,TGI,SOFT001,2,55600,30000,111200,60000,51200,46.043165467625904
S00418,2026-07-08,TGI,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S00419,2026-01-20,TGI,PAD001,3,5000,2500,15000,7500,7500,50.0
S00420,2026-04-06,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S00421,2026-08-16,TGI,SOFT003,2,125000,90000,250000,180000,70000,28.000000000000004
S00422,2026-08-31,TGI,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S00423,2026-01-12,LLM,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S00424,2026-05-23,LLM,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S00425,2026-03-28,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S00426,2026-04-29,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00427,2026-03-03,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S00428,2026-03-25,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S00429,2026-03-30,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S00430,2026-01-05,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S00431,2026-05-31,TGI,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S00432,2026-04-28,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S00433,2026-03-17,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S00434,2026-01-08,TGI,FAN001,2,30000,18000,60000,36000,24000,40.0
S00435,2026-07-31,LLM,HUB001,5,12500,7000,62500,35000,27500,44.0
S00436,2026-07-23,TGI,LAN001,4,9000,5000,36000,20000,16000,44.44444444444444
S00437,2026-02-25,TGI,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S00438,2026-07-08,LLM,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S00439,2026-07-20,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00440,2026-01-29,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00441,2026-02-28,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S00442,2026-08-22,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S00443,2026-02-12,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S00444,2026-07-04,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S00445,2026-06-27,LLM,PAD001,5,5000,2500,25000,12500,12500,50.0
S00446,2026-02-21,TGI,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S00447,2026-03-26,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00448,2026-01-05,TGI,BAG001,1,13500,6500,13500,6500,7000,51.85185185185185
S00449,2026-02-24,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S00450,2026-07-29,TGI,SOFT001,1,55600,30000,55600,30000,25600,46.043165467625904
S00451,2026-03-17,LLM,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S00452,2026-01-01,LLM,RAM002,1,125000,95000,125000,95000,30000,24.0
S00453,2026-02-17,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S00454,2026-07-13,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S00455,2026-06-10,LLM,SOFT001,1,55600,30000,55600,30000,25600,46.043165467625904
S00456,2026-03-18,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00457,2026-05-05,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00458,2026-01-19,TGI,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S00459,2026-01-23,LLM,ROUT002,1,105000,75000,105000,75000,30000,28.57142857142857
S00460,2026-08-01,LLM,BAG002,5,19000,10000,95000,50000,45000,47.368421052631575
S00461,2026-05-27,LLM,CAM001,1,22000,12000,22000,12000,10000,45.45454545454545
S00462,2026-08-12,LLM,KB002,2,19000,12000,38000,24000,14000,36.84210526315789
S00463,2026-01-11,TGI,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00464,2026-07-13,TGI,HEAD001,2,16000,9000,32000,18000,14000,43.75
S00465,2026-03-13,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S00466,2026-08-09,LLM,HEAD001,2,16000,9000,32000,18000,14000,43.75
S00467,2026-02-17,TGI,PAD001,3,5000,2500,15000,7500,7500,50.0
S00468,2026-06-25,TGI,SSD002,3,105000,80000,315000,240000,75000,23.809523809523807
S00469,2026-06-20,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00470,2026-05-04,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S00471,2026-01-15,LLM,CAM001,3,22000,12000,66000,36000,30000,45.45454545454545
S00472,2026-02-03,LLM,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S00473,2026-02-21,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00474,2026-06-05,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S00475,2026-06-07,TGI,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S00476,2026-03-31,LLM,KB001,4,12000,7000,48000,28000,20000,41.66666666666667
S00477,2026-03-15,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S00478,2026-06-19,LLM,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S00479,2026-03-25,TGI,ROUT001,1,65000,45000,65000,45000,20000,30.76923076923077
S00480,2026-06-21,LLM,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S00481,2026-05-21,TGI,ROUT002,4,105000,75000,420000,300000,120000,28.57142857142857
S00482,2026-05-17,TGI,RAM002,2,125000,95000,250000,190000,60000,24.0
S00483,2026-05-01,TGI,SOFT003,1,125000,90000,125000,90000,35000,28.000000000000004
S00484,2026-06-03,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S00485,2026-04-10,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00486,2026-05-27,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S00487,2026-03-10,LLM,SSD002,2,105000,80000,210000,160000,50000,23.809523809523807
S00488,2026-06-10,LLM,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S00489,2026-05-23,LLM,KB002,3,19000,12000,57000,36000,21000,36.84210526315789
S00490,2026-05-18,LLM,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
S00491,2026-06-02,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S00492,2026-05-26,LLM,HEAD001,1,16000,9000,16000,9000,7000,43.75
S00493,2026-08-29,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S00494,2026-03-09,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S00495,2026-08-26,LLM,RAM002,3,125000,95000,375000,285000,90000,24.0
S00496,2026-03-14,LLM,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S00497,2026-08-19,LLM,PAD001,2,5000,2500,10000,5000,5000,50.0
S00498,2026-07-07,TGI,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00499,2026-01-08,TGI,RAM002,2,125000,95000,250000,190000,60000,24.0
S00500,2026-02-13,LLM,BAG002,2,19000,10000,38000,20000,18000,47.368421052631575
S00501,2026-08-03,LLM,BAG002,3,19000,10000,57000,30000,27000,47.368421052631575
S00502,2026-04-08,LLM,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S00503,2026-07-05,TGI,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S00504,2026-02-24,TGI,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00505,2026-02-24,TGI,BAG002,4,19000,10000,76000,40000,36000,47.368421052631575
S00506,2026-05-16,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00507,2026-08-25,LLM,MON001,1,450000,350000,450000,350000,100000,22.22222222222222
S00508,2026-04-28,TGI,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00509,2026-04-18,LLM,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00510,2026-05-30,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S00511,2026-01-16,TGI,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S00512,2026-05-22,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00513,2026-03-07,LLM,BAG002,1,19000,10000,19000,10000,9000,47.368421052631575
S00514,2026-07-20,TGI,ROUT002,2,105000,75000,210000,150000,60000,28.57142857142857
S00515,2026-07-15,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S00516,2026-05-23,TGI,SW001,2,80000,55000,160000,110000,50000,31.25
S00517,2026-01-12,TGI,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00518,2026-06-22,LLM,SOFT002,3,110000,85000,330000,255000,75000,22.727272727272727
S00519,2026-03-21,LLM,ROUT002,5,105000,75000,525000,375000,150000,28.57142857142857
S00520,2026-06-12,LLM,FAN001,2,30000,18000,60000,36000,24000,40.0
S00521,2026-07-25,TGI,RAM002,1,125000,95000,125000,95000,30000,24.0
S00522,2026-07-13,LLM,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S00523,2026-04-05,TGI,HUB001,5,12500,7000,62500,35000,27500,44.0
S00524,2026-06-29,TGI,HEAD001,1,16000,9000,16000,9000,7000,43.75
S00525,2026-05-21,LLM,MOUSE002,2,5500,3000,11000,6000,5000,45.45454545454545
S00526,2026-07-15,LLM,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S00527,2026-07-07,TGI,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S00528,2026-05-21,TGI,SOFT001,5,55600,30000,278000,150000,128000,46.043165467625904
S00529,2026-03-01,TGI,MOUSE001,3,8500,5000,25500,15000,10500,41.17647058823529
S00530,2026-05-10,TGI,KB001,3,12000,7000,36000,21000,15000,41.66666666666667
S00531,2026-01-05,TGI,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S00532,2026-05-06,TGI,MOUSE001,1,8500,5000,8500,5000,3500,41.17647058823529
S00533,2026-08-03,LLM,KB001,1,12000,7000,12000,7000,5000,41.66666666666667
S00534,2026-06-05,LLM,MOUSE002,4,5500,3000,22000,12000,10000,45.45454545454545
S00535,2026-04-07,TGI,MON002,1,650000,500000,650000,500000,150000,23.076923076923077
S00536,2026-01-17,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00537,2026-02-21,TGI,SW001,2,80000,55000,160000,110000,50000,31.25
S00538,2026-03-04,TGI,HEAD001,5,16000,9000,80000,45000,35000,43.75
S00539,2026-08-15,LLM,HEAD001,5,16000,9000,80000,45000,35000,43.75
S00540,2026-03-27,TGI,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S00541,2026-05-29,LLM,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S00542,2026-08-03,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S00543,2026-01-13,LLM,KB002,5,19000,12000,95000,60000,35000,36.84210526315789
S00544,2026-06-30,TGI,DESK001,1,1500000,1200000,1500000,1200000,300000,20.0
S00545,2026-06-13,LLM,BAG001,3,13500,6500,40500,19500,21000,51.85185185185185
S00546,2026-07-10,TGI,BAG001,5,13500,6500,67500,32500,35000,51.85185185185185
S00547,2026-01-26,LLM,SOFT001,4,55600,30000,222400,120000,102400,46.043165467625904
S00548,2026-03-23,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S00549,2026-06-06,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S00550,2026-04-23,TGI,HDD001,1,110000,85000,110000,85000,25000,22.727272727272727
S00551,2026-06-18,TGI,CAM001,5,22000,12000,110000,60000,50000,45.45454545454545
S00552,2026-04-07,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S00553,2026-08-20,TGI,RAM001,2,72000,55000,144000,110000,34000,23.61111111111111
S00554,2026-01-08,TGI,RAM001,3,72000,55000,216000,165000,51000,23.61111111111111
S00555,2026-05-25,LLM,PAD001,3,5000,2500,15000,7500,7500,50.0
S00556,2026-03-10,TGI,PAD001,5,5000,2500,25000,12500,12500,50.0
S00557,2026-01-08,LLM,MOUSE002,3,5500,3000,16500,9000,7500,45.45454545454545
S00558,2026-05-09,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00559,2026-05-13,TGI,HEAD001,4,16000,9000,64000,36000,28000,43.75
S00560,2026-05-19,TGI,LAP003,1,3300000,2800000,3300000,2800000,500000,15.151515151515152
S00561,2026-08-31,LLM,KB001,5,12000,7000,60000,35000,25000,41.66666666666667
S00562,2026-01-05,TGI,SSD003,2,185000,145000,370000,290000,80000,21.62162162162162
S00563,2026-02-07,LLM,PAD001,1,5000,2500,5000,2500,2500,50.0
S00564,2026-08-11,TGI,KB002,1,19000,12000,19000,12000,7000,36.84210526315789
S00565,2026-07-13,TGI,MOUSE001,4,8500,5000,34000,20000,14000,41.17647058823529
S00566,2026-05-06,LLM,MOUSE002,1,5500,3000,5500,3000,2500,45.45454545454545
S00567,2026-05-02,TGI,SOFT003,2,125000,90000,250000,180000,70000,28.000000000000004
S00568,2026-05-29,LLM,CAM001,2,22000,12000,44000,24000,20000,45.45454545454545
S00569,2026-04-28,TGI,LAP001,1,2100000,1800000,2100000,1800000,300000,14.285714285714285
S00570,2026-05-24,TGI,RAM002,3,125000,95000,375000,285000,90000,24.0
S00571,2026-01-10,LLM,LAP002,1,1750000,1450000,1750000,1450000,300000,17.142857142857142
S00572,2026-07-02,LLM,HEAD001,4,16000,9000,64000,36000,28000,43.75
S00573,2026-08-05,LLM,BAG001,4,13500,6500,54000,26000,28000,51.85185185185185
S00574,2026-08-01,TGI,PAD001,1,5000,2500,5000,2500,2500,50.0
S00575,2026-04-30,TGI,PSU001,2,85000,65000,170000,130000,40000,23.52941176470588
S00576,2026-04-29,TGI,BAG001,2,13500,6500,27000,13000,14000,51.85185185185185
S00577,2026-05-29,TGI,CAM001,4,22000,12000,88000,48000,40000,45.45454545454545
S00578,2026-08-12,LLM,PAD001,3,5000,2500,15000,7500,7500,50.0
S00579,2026-03-30,TGI,MOUSE001,2,8500,5000,17000,10000,7000,41.17647058823529
S00580,2026-01-02,LLM,SSD001,3,75000,55000,225000,165000,60000,26.666666666666668
S00581,2026-02-19,LLM,PAD001,4,5000,2500,20000,10000,10000,50.0
S00582,2026-07-24,LLM,SSD003,1,185000,145000,185000,145000,40000,21.62162162162162
S00583,2026-07-03,TGI,MOUSE002,5,5500,3000,27500,15000,12500,45.45454545454545
S00584,2026-01-30,TGI,RAM001,1,72000,55000,72000,55000,17000,23.61111111111111
