PurchaseID,PurchaseDate,BranchCode,SupplierCode,ItemCode,Quantity,UnitBuyPrice,TotalCost
PUR01406,2025-09-27,LLM,SUP006,SOFT001,26,29566.15,768719.9
PUR01407,2025-11-14,LLM,SUP001,BAG002,37,10292.42,380819.54
PUR01408,2026-02-08,TGI,SUP007,MON001,2,346155.04,692310.08
PUR01409,2025-11-13,TGI,SUP006,SOFT002,28,85408.19,2391429.32
PUR01410,2026-02-09,LLM,SUP003,PSU001,10,66016.77,660167.7
PUR01411,2026-08-14,TGI,SUP004,HDD001,8,89643.51,717148.08
PUR01412,2025-09-09,TGI,SUP003,PSU001,13,64030.64,832398.32
PUR01413,2025-11-02,LLM,SUP007,DESK001,1,1244199.87,1244199.87
PUR01414,2026-07-06,TGI,SUP004,PAD001,33,2480.88,81869.04
PUR01415,2026-04-10,TGI,SUP007,LAP001,1,1933744.03,1933744.03
PUR01416,2025-09-10,TGI,SUP001,RAM002,14,101466.25,1420527.5
PUR01417,2026-06-24,TGI,SUP007,MON001,3,353761.67,1061285.01
PUR01418,2026-03-22,LLM,SUP006,SOFT002,26,89622.15,2330175.9
PUR01419,2026-06-20,LLM,SUP001,MOUSE002,12,2878.69,34544.28
PUR01420,2026-01-31,TGI,SUP005,ROUT002,37,73794.45,2730394.65
PUR01421,2025-11-22,TGI,SUP006,SOFT002,29,85944.07,2492378.03
PUR01422,2026-03-31,LLM,SUP007,LAP001,3,1942826.37,5828479.11
PUR01423,2026-05-13,LLM,SUP005,ROUT001,34,46576.28,1583593.52
PUR01424,2026-04-10,TGI,SUP004,LAN001,29,4995.6,144872.4
PUR01425,2026-08-09,TGI,SUP007,LAP002,2,1428070.44,2856140.88
PUR01426,2025-12-24,TGI,SUP002,SSD002,6,76067.66,456405.96
PUR01427,2025-10-03,TGI,SUP001,MOUSE001,36,4808.86,173118.96
PUR01428,2025-11-04,TGI,SUP002,KB002,30,12219.81,366594.3
PUR01429,2025-12-18,TGI,SUP003,PSU001,7,68073.14,476511.98
PUR01430,2026-07-16,TGI,SUP002,SSD001,6,54637.12,327822.72
PUR01431,2025-10-13,TGI,SUP002,SSD001,15,58476.5,877147.5
PUR01432,2026-04-10,TGI,SUP005,ROUT002,15,72323.79,1084856.85
PUR01433,2026-06-11,TGI,SUP001,MOUSE001,28,5139.24,143898.72
PUR01434,2026-04-20,TGI,SUP001,BAG001,38,6468.21,245791.98
PUR01435,2026-02-15,TGI,SUP001,MOUSE002,30,3093.93,92817.9
PUR01436,2026-06-04,TGI,SUP003,PSU001,5,69053.75,345268.75
PUR01437,2025-11-01,TGI,SUP001,BAG001,31,6276.53,194572.43
PUR01438,2025-09-01,LLM,SUP003,CAM001,35,12087.8,423073.0
PUR01439,2026-01-27,TGI,SUP006,SOFT003,6,86733.12,520398.72
PUR01440,2025-11-20,TGI,SUP001,MOUSE001,11,4838.78,53226.58
PUR01441,2026-04-20,TGI,SUP001,RAM001,7,58851.33,411959.31
PUR01442,2026-06-04,LLM,SUP002,KB001,13,7194.73,93531.49
PUR01443,2026-03-31,TGI,SUP002,SSD002,13,78655.64,1022523.32
PUR01444,2026-05-06,TGI,SUP002,SSD001,6,55050.09,330300.54
PUR01445,2026-01-17,TGI,SUP001,RAM001,6,57728.59,346371.54
PUR01446,2026-02-04,LLM,SUP001,BAG002,19,9904.0,188176.0
PUR01447,2026-07-14,LLM,SUP005,ROUT002,17,75112.62,1276914.54
PUR01448,2026-08-12,TGI,SUP001,MOUSE001,32,5399.86,172795.52
PUR01449,2025-09-05,TGI,SUP005,ROUT002,25,76754.5,1918862.5
PUR01450,2026-05-12,LLM,SUP006,SOFT003,26,87186.16,2266840.16
PUR01451,2026-06-10,LLM,SUP004,HDD001,14,90441.52,1266181.28
PUR01452,2026-04-22,TGI,SUP006,SOFT002,17,88079.47,1497350.99
PUR01453,2026-04-09,TGI,SUP001,MOUSE001,27,4769.09,128765.43
PUR01454,2026-05-03,TGI,SUP007,LAP003,5,3006563.73,15032818.65
PUR01455,2026-08-30,TGI,SUP004,LAN001,39,5188.98,202370.22
PUR01456,2025-11-15,TGI,SUP007,MON002,2,522380.12,1044760.24
PUR01457,2026-07-23,LLM,SUP002,SSD001,6,55557.87,333347.22
PUR01458,2026-06-07,LLM,SUP002,SSD003,5,155821.66,779108.3
PUR01459,2025-09-09,LLM,SUP002,KB001,24,6760.39,162249.36
PUR01460,2025-11-11,TGI,SUP007,LAP002,3,1523208.61,4569625.83
PUR01461,2026-01-25,LLM,SUP006,SOFT002,23,87316.26,2008273.98
PUR01462,2026-06-22,LLM,SUP005,ROUT001,37,44725.6,1654847.2
PUR01463,2026-06-16,TGI,SUP001,MOUSE001,23,5266.38,121126.74
PUR01464,2026-05-14,TGI,SUP001,RAM002,10,98646.76,986467.6
PUR01465,2026-04-15,LLM,SUP005,ROUT001,6,44017.08,264102.48
PUR01466,2026-04-05,TGI,SUP002,SSD003,3,152331.58,456994.74
PUR01467,2025-12-15,TGI,SUP007,MON001,1,341432.74,341432.74
PUR01468,2026-07-12,TGI,SUP006,SOFT001,18,29924.43,538639.74
PUR01469,2025-12-06,TGI,SUP003,HEAD001,6,9222.62,55335.72
PUR01470,2025-11-20,LLM,SUP001,RAM001,15,54036.85,810552.75
PUR01471,2025-09-12,LLM,SUP004,LAN001,13,5290.96,68782.48
PUR01472,2025-09-17,TGI,SUP007,MON001,1,356038.09,356038.09
PUR01473,2026-05-04,LLM,SUP007,LAP003,1,2729021.37,2729021.37
PUR01474,2025-12-14,TGI,SUP001,RAM001,4,57568.2,230272.8
PUR01475,2025-09-27,LLM,SUP003,PSU001,11,66025.86,726284.46
PUR01476,2026-01-16,TGI,SUP002,SSD003,14,142534.23,1995479.22
PUR01477,2026-03-21,TGI,SUP006,SOFT003,26,93328.55,2426542.3
PUR01478,2026-01-02,TGI,SUP003,HUB001,23,7430.84,170909.32
PUR01479,2026-08-08,TGI,SUP003,HUB001,14,6744.94,94429.16
PUR01480,2026-08-22,LLM,SUP002,KB001,14,6960.68,97449.52
PUR01481,2026-04-11,TGI,SUP007,MON001,3,365949.3,1097847.9
PUR01482,2026-03-21,LLM,SUP007,LAP002,4,1394879.2,5579516.8
PUR01483,2026-03-31,TGI,SUP006,SOFT002,22,90322.54,1987095.88
PUR01484,2025-12-22,LLM,SUP001,BAG001,28,6685.71,187199.88
PUR01485,2026-07-10,LLM,SUP007,MON001,3,355266.59,1065799.77
PUR01486,2025-10-07,LLM,SUP003,HUB001,29,7150.83,207374.07
PUR01487,2025-12-07,TGI,SUP002,KB002,10,11855.98,118559.8
PUR01488,2026-02-15,TGI,SUP001,RAM001,9,53756.37,483807.33
PUR01489,2025-09-15,TGI,SUP006,SOFT002,28,87757.5,2457210.0
PUR01490,2026-06-27,TGI,SUP002,SSD002,12,81452.34,977428.08
PUR01491,2026-01-11,LLM,SUP007,MON001,3,373731.99,1121195.97
PUR01492,2026-06-13,TGI,SUP001,MOUSE001,22,5023.38,110514.36
PUR01493,2026-04-20,LLM,SUP003,FAN001,13,18341.16,238435.08
PUR01494,2026-06-02,LLM,SUP001,BAG001,12,6818.55,81822.6
PUR01495,2025-12-12,LLM,SUP002,KB001,9,7035.38,63318.42
PUR01496,2026-04-17,TGI,SUP006,SOFT001,19,32181.15,611441.85
PUR01497,2025-10-05,LLM,SUP005,ROUT001,9,46193.45,415741.05
PUR01498,2025-12-16,TGI,SUP004,LAN001,26,5030.15,130783.9
PUR01499,2026-02-17,TGI,SUP007,LAP002,5,1559997.77,7799988.85
PUR01500,2026-04-25,TGI,SUP007,LAP001,4,1785855.78,7143423.12
PUR01501,2026-02-04,TGI,SUP001,BAG001,22,6362.59,139976.98
PUR01502,2025-12-24,LLM,SUP003,FAN001,8,18012.78,144102.24
PUR01503,2026-04-30,TGI,SUP005,ROUT002,6,80839.09,485034.54
PUR01504,2025-12-29,TGI,SUP002,SSD002,6,84145.8,504874.8
PUR01505,2025-10-31,LLM,SUP004,HDD001,12,85504.22,1026050.64
PUR01506,2025-11-16,TGI,SUP001,RAM002,12,93506.01,1122072.12
PUR01507,2025-11-24,LLM,SUP001,RAM001,11,52995.2,582947.2
PUR01508,2025-10-14,TGI,SUP001,MOUSE001,40,5268.51,210740.4
PUR01509,2026-08-30,TGI,SUP003,PSU001,12,68022.09,816265.08
PUR01510,2026-06-22,TGI,SUP003,PSU001,11,62973.29,692706.19
PUR01511,2025-09-28,TGI,SUP007,LAP003,1,2706445.82,2706445.82
PUR01512,2026-01-14,LLM,SUP001,BAG002,35,9914.98,347024.3
PUR01513,2026-08-28,TGI,SUP007,LAP003,1,2676774.83,2676774.83
PUR01514,2025-10-24,TGI,SUP002,SSD001,14,58776.47,822870.58
PUR01515,2026-04-16,TGI,SUP003,FAN001,12,19414.81,232977.72
PUR01516,2026-07-12,LLM,SUP002,KB001,29,7455.92,216221.68
PUR01517,2026-05-13,TGI,SUP007,MON001,5,353973.04,1769865.2
PUR01518,2026-07-31,TGI,SUP001,MOUSE001,34,4875.69,165773.46
PUR01519,2025-12-20,LLM,SUP003,FAN001,11,17479.38,192273.18
PUR01520,2025-10-14,LLM,SUP002,KB001,40,7409.4,296376.0
PUR01521,2026-03-26,TGI,SUP001,BAG001,21,6874.95,144373.95
PUR01522,2025-09-03,TGI,SUP003,CAM001,29,11487.64,333141.56
PUR01523,2025-12-25,TGI,SUP007,DESK001,5,1165447.89,5827239.45
PUR01524,2025-09-18,TGI,SUP004,HDD001,12,81458.06,977496.72
PUR01525,2025-11-30,LLM,SUP004,LAN001,5,4990.36,24951.8
PUR01526,2026-03-14,TGI,SUP007,MON001,2,366640.5,733281.0
PUR01527,2026-06-08,TGI,SUP007,LAP001,3,1750841.69,5252525.07
PUR01528,2025-10-06,LLM,SUP007,MON002,5,502869.21,2514346.05
PUR01529,2025-09-04,TGI,SUP003,HUB001,21,7368.67,154742.07
PUR01530,2026-06-25,TGI,SUP002,SSD002,3,83468.57,250405.71
PUR01531,2025-09-07,LLM,SUP002,SSD001,5,52336.95,261684.75
PUR01532,2025-12-30,TGI,SUP005,ROUT001,16,44051.74,704827.84
PUR01533,2026-03-08,TGI,SUP005,ROUT002,9,72938.83,656449.47
PUR01534,2026-02-06,LLM,SUP001,RAM001,12,52916.27,634995.24
PUR01535,2026-08-23,TGI,SUP006,SOFT002,15,91398.03,1370970.45
PUR01536,2026-04-22,TGI,SUP007,MON002,2,525192.28,1050384.56
PUR01537,2026-07-30,TGI,SUP001,MOUSE002,11,2951.5,32466.5
PUR01538,2026-02-18,TGI,SUP001,BAG002,32,10788.74,345239.68
PUR01539,2025-12-18,LLM,SUP006,SOFT003,27,87258.27,2355973.29
PUR01540,2025-10-01,LLM,SUP002,KB002,30,12930.68,387920.4
PUR01541,2025-12-18,TGI,SUP005,ROUT002,5,72553.11,362765.55
PUR01542,2026-05-30,TGI,SUP002,SSD002,13,78547.94,1021123.22
PUR01543,2025-09-12,TGI,SUP007,LAP002,4,1515199.14,6060796.56
PUR01544,2026-02-04,LLM,SUP002,SSD002,12,83502.36,1002028.32
PUR01545,2026-08-22,LLM,SUP002,SSD001,6,56169.14,337014.84
PUR01546,2026-06-05,TGI,SUP001,MOUSE001,30,5376.03,161280.9
PUR01547,2025-10-27,LLM,SUP004,HDD001,15,85779.6,1286694.0
PUR01548,2026-05-14,TGI,SUP002,SSD001,12,53362.91,640354.92
PUR01549,2025-10-22,LLM,SUP003,FAN001,11,18509.46,203604.06
PUR01550,2025-09-02,TGI,SUP002,KB002,28,12590.91,352545.48
PUR01551,2026-05-28,LLM,SUP001,MOUSE001,38,5027.77,191055.26
PUR01552,2026-08-24,TGI,SUP003,HUB001,25,6668.0,166700.0
PUR01553,2026-03-01,LLM,SUP006,SOFT001,28,32312.22,904742.16
PUR01554,2026-02-16,LLM,SUP005,ROUT001,23,47315.6,1088258.8
PUR01555,2026-04-25,LLM,SUP006,SOFT003,10,95647.4,956474.0
PUR01556,2026-04-02,LLM,SUP001,RAM002,7,101516.21,710613.47
PUR01557,2025-09-06,TGI,SUP001,RAM001,9,54304.98,488744.82
PUR01558,2026-03-14,LLM,SUP002,SSD001,3,54598.59,163795.77
PUR01559,2026-01-02,TGI,SUP002,SSD002,3,81061.72,243185.16
PUR01560,2026-05-17,TGI,SUP003,CAM001,18,11590.43,208627.74
PUR01561,2025-11-08,LLM,SUP003,CAM001,23,11492.96,264338.08
PUR01562,2026-04-14,LLM,SUP003,HUB001,40,7110.68,284427.2
PUR01563,2026-04-09,LLM,SUP006,SOFT001,30,31737.49,952124.7
PUR01564,2026-03-27,LLM,SUP001,RAM002,5,95371.29,476856.45
PUR01565,2026-02-21,TGI,SUP004,HDD001,4,90475.3,361901.2
PUR01566,2025-12-07,LLM,SUP004,PAD001,40,2413.77,96550.8
PUR01567,2026-04-25,TGI,SUP002,KB002,27,12429.25,335589.75
PUR01568,2026-02-22,TGI,SUP005,ROUT001,31,44901.49,1391946.19
PUR01569,2026-06-14,LLM,SUP006,SOFT003,5,96844.2,484221.0
PUR01570,2026-02-27,LLM,SUP006,SOFT001,29,30082.46,872391.34
PUR01571,2026-03-28,TGI,SUP003,PSU001,14,63401.53,887621.42
PUR01572,2026-08-31,TGI,SUP006,SOFT002,7,88594.35,620160.45
PUR01573,2026-01-10,LLM,SUP002,KB002,24,12182.52,292380.48
PUR01574,2026-05-24,TGI,SUP004,PAD001,28,2429.11,68015.08
PUR01575,2026-04-24,TGI,SUP001,MOUSE002,6,2879.31,17275.86
PUR01576,2025-09-29,LLM,SUP004,PAD001,20,2672.37,53447.4
PUR01577,2026-06-27,LLM,SUP006,SOFT002,24,89196.45,2140714.8
PUR01578,2026-04-21,TGI,SUP003,HEAD001,38,8766.52,333127.76
PUR01579,2026-01-09,TGI,SUP005,ROUT001,13,43768.75,568993.75
PUR01580,2026-06-11,TGI,SUP001,BAG001,15,6755.93,101338.95
PUR01581,2026-04-02,LLM,SUP005,ROUT002,31,80573.39,2497775.09
PUR01582,2026-08-23,TGI,SUP003,FAN001,13,17493.76,227418.88
PUR01583,2025-11-30,TGI,SUP001,MOUSE002,32,2940.84,94106.88
PUR01584,2026-08-29,TGI,SUP005,SW001,14,53241.38,745379.32
PUR01585,2026-06-19,TGI,SUP007,MON002,4,504075.12,2016300.48
PUR01586,2025-09-09,TGI,SUP005,ROUT001,9,43003.4,387030.6
PUR01587,2025-09-07,LLM,SUP002,KB002,5,12037.57,60187.85
PUR01588,2026-04-10,LLM,SUP003,HEAD001,18,9274.43,166939.74
PUR01589,2025-12-06,LLM,SUP002,SSD003,12,143595.29,1723143.48
PUR01590,2025-09-28,TGI,SUP007,MON001,3,370948.28,1112844.84
PUR01591,2025-09-05,LLM,SUP001,RAM002,7,96613.19,676292.33
PUR01592,2025-09-19,TGI,SUP007,LAP003,2,2910556.89,5821113.78
PUR01593,2026-08-23,LLM,SUP007,MON001,5,346875.19,1734375.95
PUR01594,2025-10-09,TGI,SUP006,SOFT003,11,95810.49,1053915.39
PUR01595,2025-11-19,LLM,SUP001,BAG002,28,9988.7,279683.6
PUR01596,2026-02-11,LLM,SUP002,KB001,26,6783.01,176358.26
PUR01597,2026-08-29,TGI,SUP001,RAM001,8,54830.01,438640.08
PUR01598,2026-05-25,TGI,SUP005,SW001,6,53155.31,318931.86
PUR01599,2025-11-08,TGI,SUP003,HEAD001,10,8955.52,89555.2
PUR01600,2026-06-07,TGI,SUP006,SOFT002,12,90597.12,1087165.44
PUR01601,2026-07-16,LLM,SUP002,KB002,39,12383.57,482959.23
PUR01602,2026-02-17,LLM,SUP003,HEAD001,21,9511.86,199749.06
PUR01603,2025-09-14,TGI,SUP005,ROUT002,28,78634.27,2201759.56
PUR01604,2025-09-25,TGI,SUP002,SSD003,13,152823.16,1986701.08
PUR01605,2026-08-01,TGI,SUP006,SOFT001,27,30471.37,822726.99
PUR01606,2025-10-29,LLM,SUP002,SSD003,3,145489.52,436468.56
PUR01607,2026-05-23,LLM,SUP001,BAG002,31,10726.39,332518.09
PUR01608,2026-07-03,TGI,SUP007,LAP002,5,1540741.29,7703706.45
PUR01609,2025-12-17,TGI,SUP005,ROUT002,7,78520.79,549645.53
PUR01610,2026-08-03,TGI,SUP002,SSD001,14,53238.75,745342.5
PUR01611,2025-09-22,LLM,SUP007,LAP002,4,1493054.7,5972218.8
PUR01612,2026-02-27,LLM,SUP007,LAP002,1,1560956.71,1560956.71
PUR01613,2026-06-18,LLM,SUP002,KB001,17,7304.04,124168.68
PUR01614,2025-12-31,TGI,SUP002,SSD003,3,146543.49,439630.47
PUR01615,2026-05-25,LLM,SUP004,PAD001,23,2566.71,59034.33
PUR01616,2026-01-14,TGI,SUP007,LAP002,3,1487547.89,4462643.67
PUR01617,2026-01-04,TGI,SUP001,RAM001,3,56863.49,170590.47
PUR01618,2026-06-11,LLM,SUP002,KB002,28,11727.93,328382.04
PUR01619,2026-07-30,LLM,SUP004,HDD001,8,84207.31,673658.48
PUR01620,2026-08-10,LLM,SUP006,SOFT002,16,81658.77,1306540.32
PUR01621,2026-03-02,LLM,SUP003,FAN001,9,17289.64,155606.76
PUR01622,2026-01-10,TGI,SUP003,HEAD001,9,8859.71,79737.39
PUR01623,2025-11-20,LLM,SUP002,SSD001,7,57808.65,404660.55
PUR01624,2026-05-13,LLM,SUP004,HDD001,10,89801.73,898017.3
PUR01625,2026-07-27,LLM,SUP005,SW001,11,53188.62,585074.82
PUR01626,2026-08-11,TGI,SUP003,HUB001,17,6725.36,114331.12
PUR01627,2026-07-27,TGI,SUP003,FAN001,8,18438.51,147508.08
PUR01628,2025-11-12,TGI,SUP007,MON002,4,535827.67,2143310.68
PUR01629,2026-06-23,LLM,SUP001,MOUSE002,26,3007.41,78192.66
PUR01630,2026-02-16,TGI,SUP007,DESK001,3,1213960.3,3641880.9
PUR01631,2026-01-04,LLM,SUP001,RAM002,4,99105.94,396423.76
PUR01632,2026-07-26,TGI,SUP001,MOUSE001,10,5008.34,50083.4
PUR01633,2026-02-20,LLM,SUP002,SSD001,4,56086.76,224347.04
PUR01634,2026-07-25,LLM,SUP002,KB002,23,11809.89,271627.47
PUR01635,2026-04-05,TGI,SUP007,MON001,3,346765.8,1040297.4
PUR01636,2026-08-27,TGI,SUP006,SOFT002,16,91315.42,1461046.72
PUR01637,2026-01-10,TGI,SUP004,PAD001,31,2529.97,78429.07
PUR01638,2025-11-18,LLM,SUP005,ROUT002,39,75278.51,2935861.89
PUR01639,2026-08-02,LLM,SUP002,SSD001,5,59296.95,296484.75
PUR01640,2026-07-05,TGI,SUP001,RAM001,10,56977.5,569775.0
PUR01641,2025-12-15,TGI,SUP001,RAM001,3,56865.27,170595.81
PUR01642,2025-10-30,TGI,SUP002,KB001,31,7312.51,226687.81
PUR01643,2025-12-27,TGI,SUP007,MON002,5,534899.53,2674497.65
PUR01644,2025-12-25,LLM,SUP001,RAM001,11,52607.3,578680.3
PUR01645,2026-05-15,LLM,SUP002,SSD001,13,55279.7,718636.1
PUR01646,2026-07-16,TGI,SUP002,KB002,28,12767.54,357491.12
PUR01647,2026-04-26,TGI,SUP005,ROUT002,18,72991.39,1313845.02
PUR01648,2026-03-31,LLM,SUP004,HDD001,5,85785.21,428926.05
PUR01649,2025-10-24,LLM,SUP006,SOFT002,9,85081.43,765732.87
PUR01650,2025-10-02,LLM,SUP002,SSD001,15,58059.51,870892.65
PUR01651,2026-04-06,TGI,SUP005,ROUT001,22,44794.77,985484.94
PUR01652,2026-02-01,LLM,SUP003,FAN001,5,18725.11,93625.55
PUR01653,2025-12-04,TGI,SUP003,HUB001,8,7494.85,59958.8
PUR01654,2026-06-30,TGI,SUP006,SOFT003,26,89137.09,2317564.34
PUR01655,2025-11-02,TGI,SUP007,MON002,2,483928.93,967857.86
PUR01656,2025-11-29,TGI,SUP005,ROUT002,33,72573.94,2394940.02
PUR01657,2026-01-16,TGI,SUP005,ROUT001,31,43401.88,1345458.28
PUR01658,2026-06-19,LLM,SUP001,BAG002,34,9626.8,327311.2
PUR01659,2026-04-22,LLM,SUP005,ROUT002,25,73742.91,1843572.75
PUR01660,2026-05-09,TGI,SUP003,FAN001,5,18591.72,92958.6
PUR01661,2025-10-19,TGI,SUP006,SOFT002,26,83207.42,2163392.92
PUR01662,2025-12-10,TGI,SUP001,MOUSE002,23,2981.63,68577.49
PUR01663,2026-05-08,TGI,SUP001,BAG002,16,9558.33,152933.28
PUR01664,2025-10-24,TGI,SUP004,LAN001,24,5018.26,120438.24
PUR01665,2026-05-12,TGI,SUP007,LAP002,3,1513508.12,4540524.36
PUR01666,2025-11-15,TGI,SUP001,RAM002,5,96225.98,481129.9
PUR01667,2026-07-20,LLM,SUP002,SSD003,7,147284.25,1030989.75
PUR01668,2025-11-23,TGI,SUP004,LAN001,18,5000.52,90009.36
PUR01669,2026-06-03,LLM,SUP002,SSD002,5,85679.92,428399.6
PUR01670,2025-12-29,TGI,SUP002,SSD002,8,86370.62,690964.96
PUR01671,2026-01-27,LLM,SUP004,LAN001,33,4931.88,162752.04
PUR01672,2025-12-22,TGI,SUP002,KB001,6,6727.16,40362.96
PUR01673,2026-07-27,TGI,SUP005,ROUT002,19,77080.72,1464533.68
PUR01674,2026-08-14,LLM,SUP007,LAP003,4,2846208.17,11384832.68
PUR01675,2026-01-17,LLM,SUP001,MOUSE001,13,5024.1,65313.3
PUR01676,2026-02-10,LLM,SUP003,CAM001,33,12877.25,424949.25
PUR01677,2026-02-24,LLM,SUP002,SSD003,12,154967.03,1859604.36
PUR01678,2025-09-27,TGI,SUP002,KB001,40,6706.06,268242.4
PUR01679,2026-08-15,LLM,SUP007,MON002,3,529938.16,1589814.48
PUR01680,2026-02-08,TGI,SUP001,BAG001,31,6292.59,195070.29
PUR01681,2025-09-25,LLM,SUP001,RAM001,10,52911.59,529115.9
PUR01682,2025-12-23,TGI,SUP004,LAN001,36,4784.29,172234.44
PUR01683,2026-03-16,TGI,SUP001,RAM002,10,94242.32,942423.2
PUR01684,2026-05-23,LLM,SUP002,SSD002,4,83449.36,333797.44
PUR01685,2025-12-14,TGI,SUP006,SOFT001,21,29460.59,618672.39
PUR01686,2026-01-14,TGI,SUP001,MOUSE002,17,3041.89,51712.13
PUR01687,2026-02-04,TGI,SUP005,ROUT002,6,78248.25,469489.5
PUR01688,2025-09-29,TGI,SUP007,LAP002,3,1475916.07,4427748.21
PUR01689,2025-11-20,LLM,SUP006,SOFT002,12,91218.75,1094625.0
PUR01690,2025-11-14,LLM,SUP002,SSD002,3,79641.92,238925.76
PUR01691,2026-05-24,TGI,SUP001,BAG001,29,6675.66,193594.14
PUR01692,2026-05-25,TGI,SUP001,MOUSE002,31,3123.25,96820.75
PUR01693,2025-12-25,TGI,SUP006,SOFT002,24,86683.6,2080406.4
PUR01694,2025-09-18,LLM,SUP006,SOFT002,10,87076.26,870762.6
PUR01695,2026-03-26,TGI,SUP001,BAG001,5,6297.05,31485.25
PUR01696,2026-08-23,LLM,SUP004,LAN001,7,5267.76,36874.32
PUR01697,2025-11-08,TGI,SUP004,HDD001,6,81100.78,486604.68
PUR01698,2026-07-09,LLM,SUP005,ROUT001,30,44772.55,1343176.5
PUR01699,2026-04-12,TGI,SUP007,LAP003,2,2909399.38,5818798.76
PUR01700,2026-05-20,TGI,SUP002,SSD001,15,57712.84,865692.6
PUR01701,2025-12-19,TGI,SUP003,PSU001,4,61892.2,247568.8
PUR01702,2026-06-03,LLM,SUP003,PSU001,15,69455.0,1041825.0
PUR01703,2026-04-22,LLM,SUP003,HEAD001,21,9178.95,192757.95
PUR01704,2026-03-05,TGI,SUP004,HDD001,3,88527.6,265582.8
PUR01705,2026-02-22,TGI,SUP003,PSU001,7,67733.71,474135.97
PUR01706,2025-09-27,TGI,SUP002,SSD002,12,79664.74,955976.88
PUR01707,2026-01-25,TGI,SUP002,SSD002,13,81162.9,1055117.7
PUR01708,2026-07-26,LLM,SUP001,RAM001,4,55261.87,221047.48
PUR01709,2026-03-09,TGI,SUP002,KB001,22,7412.95,163084.9
PUR01710,2026-03-11,LLM,SUP007,DESK001,4,1159708.05,4638832.2
PUR01711,2026-04-06,TGI,SUP002,SSD001,10,52407.13,524071.3
PUR01712,2026-03-18,TGI,SUP001,RAM002,8,98673.85,789390.8
PUR01713,2026-07-17,TGI,SUP004,PAD001,39,2419.2,94348.8
PUR01714,2026-04-23,TGI,SUP001,BAG001,38,6760.47,256897.86
PUR01715,2026-02-24,TGI,SUP001,RAM001,11,53068.39,583752.29
PUR01716,2026-03-10,TGI,SUP006,SOFT003,7,86777.46,607442.22
PUR01717,2026-05-31,LLM,SUP001,RAM002,4,96065.48,384261.92
PUR01718,2026-04-05,LLM,SUP005,ROUT002,13,74003.45,962044.85
PUR01719,2026-05-21,LLM,SUP001,RAM001,8,53982.17,431857.36
PUR01720,2025-09-16,TGI,SUP002,KB001,22,7360.15,161923.3
PUR01721,2026-03-18,TGI,SUP004,HDD001,10,81456.04,814560.4
PUR01722,2026-01-30,LLM,SUP007,LAP003,5,3012983.93,15064919.65
PUR01723,2026-06-30,TGI,SUP003,FAN001,6,17804.76,106828.56
PUR01724,2026-02-18,LLM,SUP006,SOFT002,9,89370.35,804333.15
PUR01725,2026-06-02,LLM,SUP004,LAN001,11,5363.39,58997.29
PUR01726,2025-10-17,LLM,SUP007,MON002,1,539918.72,539918.72
PUR01727,2025-10-21,LLM,SUP003,HEAD001,33,9035.3,298164.9
PUR01728,2025-10-18,TGI,SUP001,MOUSE002,29,3134.52,90901.08
PUR01729,2026-08-05,TGI,SUP007,LAP002,3,1378134.57,4134403.71
PUR01730,2025-09-07,LLM,SUP005,ROUT002,26,79075.54,2055964.04
PUR01731,2026-06-24,LLM,SUP003,PSU001,4,62697.16,250788.64
PUR01732,2026-08-12,TGI,SUP001,MOUSE002,23,3088.63,71038.49
PUR01733,2025-12-20,TGI,SUP003,HEAD001,23,9679.42,222626.66
PUR01734,2026-04-04,TGI,SUP007,MON002,3,519176.49,1557529.47
PUR01735,2026-04-17,TGI,SUP007,LAP001,1,1796170.88,1796170.88
PUR01736,2026-08-03,LLM,SUP001,MOUSE001,20,5281.38,105627.6
PUR01737,2026-04-05,TGI,SUP007,MON002,2,482738.66,965477.32
PUR01738,2026-05-05,TGI,SUP004,LAN001,14,4796.73,67154.22
PUR01739,2026-06-27,TGI,SUP005,SW001,12,58505.77,702069.24
PUR01740,2026-07-19,TGI,SUP003,HEAD001,25,8918.68,222967.0
PUR01741,2026-06-29,TGI,SUP004,HDD001,5,87438.69,437193.45
PUR01742,2025-10-09,TGI,SUP002,SSD002,5,77140.95,385704.75
PUR01743,2026-05-27,TGI,SUP004,PAD001,10,2530.65,25306.5
PUR01744,2025-10-09,TGI,SUP005,ROUT002,16,72118.18,1153890.88
PUR01745,2026-04-28,TGI,SUP007,MON001,4,333826.31,1335305.24
PUR01746,2026-01-31,TGI,SUP002,KB001,24,6751.23,162029.52
PUR01747,2026-07-31,TGI,SUP005,SW001,17,55258.98,939402.66
PUR01748,2025-10-14,TGI,SUP003,HUB001,24,7374.85,176996.4
PUR01749,2026-04-01,TGI,SUP003,FAN001,4,17124.24,68496.96
PUR01750,2026-07-19,TGI,SUP003,PSU001,14,63665.33,891314.62
PUR01751,2025-10-11,LLM,SUP007,LAP003,4,2689789.63,10759158.52
PUR01752,2026-01-02,LLM,SUP005,SW001,17,58801.74,999629.58
PUR01753,2025-11-14,TGI,SUP007,LAP003,5,2670360.61,13351803.05
PUR01754,2026-06-15,TGI,SUP006,SOFT002,17,89239.28,1517067.76
PUR01755,2026-08-14,LLM,SUP001,MOUSE001,23,4858.14,111737.22
PUR01756,2026-07-10,TGI,SUP007,MON002,5,534988.35,2674941.75
PUR01757,2026-06-23,TGI,SUP007,MON002,3,486081.83,1458245.49
